"id","wifi","workspace","quiet","all_three","wifi_workspace_only","wifi_only","neighbourhood_cleansed","neighbourhood_group_cleansed","price"
696616459846609664,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Chinatown","Manhattan",140
696618978992271872,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Elmhurst","Queens",101
696620581974515584,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Tribeca","Manhattan",139
696623677328852736,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Chinatown","Manhattan",184
696643028441338112,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",100
696811607506823168,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",229
696837225922774016,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Cobble Hill","Brooklyn",110
696879072148932352,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Forest Hills","Queens",185
696895555330850560,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",383
696897568852506880,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nolita","Manhattan",440
696897885891595520,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Park Slope","Brooklyn",313
696945263964038144,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Elmhurst","Queens",100
696948030052906752,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East New York","Brooklyn",124
696972636123073920,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",371
696997773837453824,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Midtown","Manhattan",340
697005314648327936,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",210
697010256022743040,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",270
697026863769540992,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Rosedale","Queens",80
697029182240809472,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",125
697076566224009216,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",160
697077359393327104,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Financial District","Manhattan",222
697084440536201856,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Crown Heights","Brooklyn",300
697115876902184960,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",125
697121399884039040,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",63
697121438422205056,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",62
697155684676038272,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",105
697162273018281216,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Jamaica","Queens",109
697164269523445760,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",504
697185333301948928,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",105
697187449004167424,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Crown Heights","Brooklyn",100
697193632643079168,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Hell's Kitchen","Manhattan",115
697216048380406528,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flushing","Queens",217
697217118919168256,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",175
697369019894201088,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Midtown","Manhattan",107
697486551574256256,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Flatlands","Brooklyn",54
697605522240998784,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Upper West Side","Manhattan",220
697627700010736000,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",245
697642893303355392,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Sheepshead Bay","Brooklyn",62
697660780570660736,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",249
697664092079826816,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Greenpoint","Brooklyn",250
697678101256587264,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",199
697719311988590720,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",65
697760040679546496,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",150
697768254837542784,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Ditmars Steinway","Queens",109
697812583253334400,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",190
697829464060497280,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bay Ridge","Brooklyn",55
697838027047993344,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",69
697863371447738624,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper West Side","Manhattan",166
697911234420094080,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"South Ozone Park","Queens",110
697917557188182400,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Ditmars Steinway","Queens",335
697920584382622208,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",95
698060325111097728,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",125
698069198212604928,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",199
698073357694133376,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Mott Haven","Bronx",36
698083825440599552,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",129
698089546533464448,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flushing","Queens",91
698222266968390144,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"South Slope","Brooklyn",187
698308328718816256,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Astoria","Queens",259
698357454158414720,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",199
698358678440667648,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flushing","Queens",28
698366661755651712,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",334
698367808357841408,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Elmhurst","Queens",39
698371147649198208,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Stuyvesant Town","Manhattan",110
698390765330914688,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Woodside","Queens",37
698399869293218688,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",105
698419852045609984,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",100
698463402516494464,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Flatbush","Brooklyn",200
698473836731921536,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bath Beach","Brooklyn",439
698519700592072576,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Village","Manhattan",255
698597689635912448,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",600
698618495091087616,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Woodside","Queens",96
698641928193206912,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",67
698652438608360576,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Park Slope","Brooklyn",161
698665597836185088,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Flatbush","Brooklyn",185
698672087827554944,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",87
698690204501230720,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Morris Heights","Bronx",86
698690678897268992,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Harlem","Manhattan",129
698726706573598848,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bushwick","Brooklyn",62
698800602645948928,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Elmhurst","Queens",59
698823647071459712,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",235
698860805071282688,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",89
698893427097590400,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Washington Heights","Manhattan",248
698952060530193536,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Springfield Gardens","Queens",156
699018116741373184,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Village","Manhattan",155
699039419654155648,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",459
699081955951522176,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",226
699113624811897856,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Williamsburg","Brooklyn",350
699125853262600320,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flatiron District","Manhattan",300
699132303109228288,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsbridge","Bronx",325
699135765263499264,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",200
699158285991699840,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Mariners Harbor","Staten Island",100
699160316414042112,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"St. Albans","Queens",93
699168737421368448,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Hell's Kitchen","Manhattan",600
699169839825887104,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"St. Albans","Queens",80
699171992776251136,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"St. Albans","Queens",93
699186695635910272,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flatbush","Brooklyn",188
699189080597169920,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",225
699199017165651584,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Rosedale","Queens",56
699219056401620992,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Queens Village","Queens",48
699221319651713152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chinatown","Manhattan",965
699239642948521088,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Jamaica","Queens",172
699279373657213056,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",105
699287688809132416,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Prospect-Lefferts Gardens","Brooklyn",165
699318976257349760,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",287
699340377180924672,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",616
699354979403842304,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Woodside","Queens",349
699370623470219008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Midtown","Manhattan",270
699383408601565440,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Mariners Harbor","Staten Island",121
699385566564456960,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Soundview","Bronx",123
699390505117810048,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Fort Greene","Brooklyn",179
699394982076419712,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Washington Heights","Manhattan",55
699399732360564352,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Elmhurst","Queens",113
699497615606221312,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",60
699498492683663232,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",210
699506961082568960,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",60
699509640357367936,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Wakefield","Bronx",199
699514671565064704,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"South Slope","Brooklyn",140
699537458086972416,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Jamaica Estates","Queens",80
699544751646101120,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Sunnyside","Queens",105
699553198783007232,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",96
699739396985754624,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"St. Albans","Queens",134
699785525282802304,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Chinatown","Manhattan",179
699799295716034688,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"South Ozone Park","Queens",179
699805582950208384,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Elmhurst","Queens",55
699809681563889536,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Harlem","Manhattan",88
699829251437146240,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Elmhurst","Queens",59
699851019155212928,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Elmhurst","Queens",62
699862597447371392,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Greenpoint","Brooklyn",300
699865438413893760,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Elmhurst","Queens",65
699867644911279360,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",402
699868226641595776,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",390
699873789460146304,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",90
699885231741637504,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Elmhurst","Queens",53
699895529153537920,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",280
699897545842467328,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"SoHo","Manhattan",500
699900472291364224,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Chelsea","Manhattan",236
699914063054809984,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Rego Park","Queens",47
699926638439728256,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",90
699929862903388544,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Hell's Kitchen","Manhattan",650
699932733399288448,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flatiron District","Manhattan",90
699934935999707776,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",87
699936758034103040,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flatiron District","Manhattan",90
699944249925653760,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",230
699945562152644352,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flatiron District","Manhattan",90
699959887856202240,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",84
699959910340926336,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",180
699959925874184448,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flatiron District","Manhattan",84
699963723425208064,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",267
699972140108043904,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",244
700000812390093312,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Windsor Terrace","Brooklyn",215
700031983108733312,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Cypress Hills","Brooklyn",47
700034538425047680,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Cambria Heights","Queens",286
700060653892730240,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Jamaica Estates","Queens",119
700088418861058944,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",1071
700112078402598272,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Theater District","Manhattan",314
700131105448536832,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Vinegar Hill","Brooklyn",162
700136151620801664,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bushwick","Brooklyn",200
700146181833846400,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",821
700201483573392640,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Cambria Heights","Queens",129
700206837960871680,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Ridgewood","Queens",35
700216864475658752,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",35
700281387843443968,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Fordham","Bronx",90
700462443091502464,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",125
700508338369639168,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",155
700541785124718720,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",145
700555391370196096,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Theater District","Manhattan",198
700563667896083840,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Gramercy","Manhattan",216
700585401211873536,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Murray Hill","Manhattan",174
700586064334508160,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Williamsburg","Brooklyn",150
700608549937370880,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Chelsea","Manhattan",130
700655246835697152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",164
700656334389279360,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Springfield Gardens","Queens",209
700663747863860992,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect-Lefferts Gardens","Brooklyn",58
700690819241202688,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flatbush","Brooklyn",192
700702850623136256,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Longwood","Bronx",68
700731410900565760,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flatbush","Brooklyn",239
700732489212776192,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",101
700819811164895104,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Cypress Hills","Brooklyn",44
700821919787083904,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Ditmars Steinway","Queens",85
700850368069608832,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",76
700854097463911296,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",76
700855290806384512,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",76
700856431226249472,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",76
700871408306613248,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Lower East Side","Manhattan",350
700888293266225280,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"SoHo","Manhattan",115
700893842468034816,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Chinatown","Manhattan",307
700962934143319552,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",76
700993484769700608,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",250
701059480827135872,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Fort Greene","Brooklyn",190
701176474114857856,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"East New York","Brooklyn",68
701234487466812032,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Howard Beach","Queens",607
701270485277311872,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",275
701279449329328128,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",59
701290527882775296,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"DUMBO","Brooklyn",207
701321715853254016,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",217
701322059484684928,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",298
701323429973097728,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"SoHo","Manhattan",210
701327529930434944,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Kips Bay","Manhattan",117
701341536933492352,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Murray Hill","Manhattan",175
701343273401697024,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Kips Bay","Manhattan",114
701345962006300416,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Kips Bay","Manhattan",117
701352651977610624,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Kips Bay","Manhattan",175
701386480089173248,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",60
701389905710753152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",215
701401510655012736,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Cypress Hills","Brooklyn",200
701407121321947264,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",242
701422441275304960,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",195
701441640912377088,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Park Slope","Brooklyn",228
701451474440531072,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",95
701473261677491072,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",390
701478587424915584,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",36
701504561702033792,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",79
701628011751305088,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Elmhurst","Queens",68
701639167267438720,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Elmhurst","Queens",421
701650648289698432,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East New York","Brooklyn",134
701763363827948672,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"SoHo","Manhattan",295
701794666444262400,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Astoria","Queens",116
701806624213815424,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"West Village","Manhattan",518
701965569786432000,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Midtown","Manhattan",115
701977725306147328,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"West Village","Manhattan",152
701981073507216640,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nolita","Manhattan",268
702005190750685824,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Belmont","Bronx",125
702015743416166656,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",1000
702017652247666944,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Kips Bay","Manhattan",229
702038076630970752,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Murray Hill","Manhattan",320
702051927069357056,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Sheepshead Bay","Brooklyn",60
702068074808435328,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",135
702089271901183232,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",118
702091437165601408,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",114
702096289935162752,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",120
702097172489818112,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",127
702131564723235328,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",395
702132533639476480,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Woodside","Queens",165
702149736791586816,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Murray Hill","Manhattan",240
702151892808700288,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",220
702151942322613760,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",214
702152548883294976,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",275
702161169315981824,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Springfield Gardens","Queens",269
702162555115900032,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",120
702176396484144640,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sheepshead Bay","Brooklyn",142
702187253516837248,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Murray Hill","Manhattan",175
702189125829955840,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",498
702204107151905280,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Kew Gardens","Queens",630
702234705476101376,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Woodhaven","Queens",100
702290502524384256,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Graniteville","Staten Island",99
702295577756361472,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Co-op City","Bronx",40
702310179684724352,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",201
702315906325025280,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",92
702321526674010112,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sunnyside","Queens",101
702360768619906176,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",150
702374253532219264,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Williamsburg","Brooklyn",250
702399293414840320,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Flatbush","Brooklyn",175
702416978892641280,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Jamaica Estates","Queens",40
702454047519324800,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"South Ozone Park","Queens",63
702543924685627904,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Washington Heights","Manhattan",138
702593622870215680,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flushing","Queens",52
702716228156819968,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",59
702747529352284416,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Park Slope","Brooklyn",120
702760737105237376,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",59
702771600242498816,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Canarsie","Brooklyn",74
702772024832222592,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Midtown","Manhattan",334
702774884860368768,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Midtown","Manhattan",334
702790823311061376,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",59
